,test,station,acc_train,acc
0,BuddyCheck,6119,0.807692307692308,0.640438247011952
0,BuddyCheck,6149,0.865384615384615,0.823705179282868
0,BuddyCheck,6181,0.932692307692308,0.894422310756972
0,BuddyCheck,6080,0.740384615384615,0.569721115537849
0,BuddyCheck,6156,0.855769230769231,0.799800796812749
0,BuddyCheck,6170,0.817307692307692,0.832669322709163
0,BuddyCheck,6060,0.711538461538461,0.605577689243028
0,BuddyCheck,6110,0.846153846153846,0.722111553784861
0,BuddyCheck,6058,0.788461538461538,0.77390438247012
0,BuddyCheck,6179,0.826923076923077,0.5
0,BuddyCheck,6169,0.75,0.789840637450199
0,BuddyCheck,6190,0.5,0.5
0,BuddyCheck,6160,0.913461538461538,0.906374501992032
0,BuddyCheck,6030,0.788461538461538,0.5
0,BuddyCheck,6071,0.730769230769231,0.605577689243028
0,BuddyCheck,6151,0.826923076923077,0.5
0,BuddyCheck,6075,0.711538461538462,0.528884462151394
